Payment_Transaction_ID,Order_ID,Customer_ID,Payment_Method_ID,Transaction_Date,Payment_Amount,Payment_Status,Gateway_Response
TXN_901184,ORD_11093,CUST_2181,PAY_UPI,25-02-2024,3899.51,Success,Transaction Approved
TXN_901185,ORD_11094,CUST_2058,  PAY_CC   ,07-09-2024,1848.01,Failed,Insufficient Funds
TXN_901186,ORD_11094,CUST_2058,PAY_UPI,07-09-2024,1848.01,Success,  Transaction Approved   
TXN_901187,ORD_11095,CUST_2219,PAY_CC,07-03-2024,2998,Success,Transaction Approved
TXN_901188,ORD_11096,CUST_2192,PAY_NB,23-01-2024,6207.93,Success,transaction approved
TXN_901189,ORD_11097,CUST_2014,PAY_CC,02-03-2025,5566.61,Success,
TXN_901190,ORD_11098,CUST_2177,PAY_NB,17-03-2024,6558.36,Success,
TXN_901191,ORD_11099,CUST_2041,PAY_CC,21-10-2024,552.37,Success,Transaction Approved
TXN_901192,ORD_11100,CUST_2215,PAY_UPI,11-06-2024,3899.51,Success,Transaction Approved
TXN_901193,ORD_11101,CUST_2267,pay_dc,30-05-2024,918.42,Success,Transaction Approved
TXN_901194,ORD_11102,CUST_2186,PAY_DC,20-12-2024,2773.31,Success,TRANSACTION APPROVED
TXN_901195,ORD_11103,CUST_2210,PAY_DC,07-04-2024,724.48,Failed,Authentication Failed
TXN_901196,ORD_11103,CUST_2210,PAY_CC,07-04-2024,724.48,  Success   ,Transaction Approved
TXN_901197,ORD_11104,CUST_2118,PAY_COD,03-05-2024,918.42,Success,Transaction Approved
TXN_901198,ORD_11105,CUST_2209,PAY_AJIO_WALLET,26-05-2024,763.45,Success,Transaction Approved
TXN_901199,ORD_11106,CUST_2042,PAY_NB,19-11-2024,2854.57,Success,
TXN_901200,ORD_11107,CUST_2233,PAY_UPI,10-10-2024,9630.8,Success,Transaction Approved
TXN_901201,ORD_11108,CUST_2065,PAY_COD,02-07-2024,1078.17,Success,Transaction Approved
TXN_901202,ORD_11109,CUST_2272,PAY_COD,22-12-2024,2591.35,success,Transaction Approved
TXN_901203,ORD_11110,CUST_2151,PAY_DC,25-02-2024,2609.35,Success,  Transaction Approved   
TXN_901204,ORD_11111,CUST_2182,PAY_COD,08-11-2024,1651.9,Success,Transaction Approved
TXN_901205,ORD_11112,CUST_2069,PAY_AJIO_WALLET,17-09-2024,1659.17,Success,Transaction Approved
TXN_901206,ORD_11113,CUST_2004,PAY_DC,13-07-2024,1272.36,Success,Transaction Approved
TXN_901207,ORD_11114,CUST_2261,PAY_DC,09-09-2024,1659.17,Failed,authentication failed
TXN_901208,ORD_11114,CUST_2261,pay_dc,09-09-2024,1659.17,Success,Transaction Approved
TXN_901209,ORD_11115,CUST_2266,pay_nb,08-06-2024,798.5,Success,
TXN_901210,ORD_11116,CUST_2164,PAY_CC,01-11-2025,867.37,Success,TRANSACTION APPROVED
TXN_901211,ORD_11117,CUST_2143,PAY_NB,25-05-2024,1339.33,Success,Transaction Approved
TXN_901212,ORD_11118,CUST_2141,PAY_CC,05-12-2024,3517.83,Success,
TXN_901213,ORD_11119,CUST_2119,PAY_CC,17-09-2024,763.45,Success,Transaction Approved
TXN_901214,ORD_11120,CUST_2021,PAY_NB,14-01-2024,798.5,Success,Transaction Approved
TXN_901215,ORD_11121,CUST_2293,PAY_COD,20-08-2024,2518.74,Success,Transaction Approved
TXN_901216,ORD_11122,CUST_2062,PAY_COD,03-11-2024,1738.84,Success,Transaction Approved
TXN_901217,ORD_11123,CUST_2060,PAY_UPI,01-07-2025,690.71,Success,Transaction Approved
TXN_901218,ORD_11124,CUST_2260,PAY_COD,12-10-2024,3608.56,SUCCESS,
TXN_901219,ORD_11125,CUST_2162,PAY_UPI,27-12-2024,798.5,Success,transaction approved
TXN_901220,ORD_11126,CUST_2286,PAY_AJIO_WALLET,17-11-2024,763.45,Success,
TXN_901221,ORD_11127,CUST_2193,pay_ajio_wallet,18-03-2024,1832.89,Success,Transaction Approved
TXN_901222,ORD_11128,CUST_2255,PAY_CC,21-09-2024,348.4,Success,Transaction Approved
TXN_901223,ORD_11129,CUST_2035,PAY_NB,20-01-2024,1758.91,Success,
TXN_901224,ORD_11130,CUST_2195,PAY_CC,28-09-2024,2905.06,Success,TRANSACTION APPROVED
TXN_901225,ORD_11131,CUST_2154,PAY_DC,18-11-2024,6307.21,Success,Transaction Approved
TXN_901226,ORD_11132,CUST_2279,PAY_UPI,21-01-2025,1758.91,Success,Transaction Approved
TXN_901227,ORD_11133,CUST_2229,PAY_AJIO_WALLET,25-08-2024,1899.24,Failed,
TXN_901228,ORD_11133,CUST_2229,PAY_UPI,25-08-2024,1899.24,Success,  Transaction Approved   
TXN_901229,ORD_11134,CUST_2178,PAY_AJIO_WALLET,09-04-2024,966.39,Failed,User Cancelled
TXN_901230,ORD_11134,CUST_2178,PAY_CC,09-04-2024,966.39,Success,Transaction Approved
TXN_901231,ORD_11135,CUST_2121,PAY_DC,02-04-2025,5159.35,Success,Transaction Approved
TXN_901232,ORD_11136,CUST_2166,PAY_DC,14-08-2024,2764.45,Success,Transaction Approved
TXN_901233,ORD_11137,CUST_2028,PAY_AJIO_WALLET,24-01-2024,3356.83,Success,TRANSACTION APPROVED
TXN_901234,ORD_11138,CUST_2114,PAY_CC,16-11-2024,3013.49,Success,Transaction Approved
TXN_901235,ORD_11139,CUST_2169,PAY_NB,11-01-2024,493.11,  Success   ,Transaction Approved
TXN_901236,ORD_11140,CUST_2171,PAY_NB,22-09-2024,3239.19,Success,Transaction Approved
TXN_901237,ORD_11141,CUST_2102,PAY_NB,27-04-2024,1818.6,Success,Transaction Approved
TXN_901238,ORD_11142,CUST_2192,PAY_CC,01-07-2024,2848.86,Success,Transaction Approved
TXN_901239,ORD_11143,CUST_2270,PAY_COD,24-05-2024,2435.39,Success,Transaction Approved
TXN_901240,ORD_11144,CUST_2127,PAY_AJIO_WALLET,07-12-2024,1199.2,Success,Transaction Approved
TXN_901241,ORD_11145,CUST_2139,PAY_UPI,26-12-2024,1078.17,Success,
TXN_901242,ORD_11146,CUST_2278,PAY_CC,19-07-2024,1406.24,Failed,Network Timeout
TXN_901243,ORD_11146,CUST_2278,PAY_DC,19-07-2024,1406.24,Success,Transaction Approved
TXN_901244,ORD_11147,CUST_2160,PAY_COD,06-03-2024,3839.52,Success,Transaction Approved
TXN_901245,ORD_11148,CUST_2052,PAY_NB,08-07-2024,2764.45,Success,Transaction Approved
TXN_901246,ORD_11149,CUST_2209,PAY_COD,30-09-2024,4159.48,Success,
TXN_901247,ORD_11150,CUST_2009,PAY_COD,31-12-2024,1655.45,SUCCESS,Transaction Approved
TXN_901248,ORD_11151,CUST_2296,PAY_CC,15-10-2024,4815.4,Success,Transaction Approved
TXN_901249,ORD_11152,CUST_2171,PAY_AJIO_WALLET,27-03-2024,937.22,Failed,Authentication Failed
TXN_901250,ORD_11152,CUST_2171,PAY_UPI,27-03-2024,937.22,Success,Transaction Approved
TXN_901251,ORD_11153,CUST_2251,PAY_UPI,30-08-2024,2276.86,Success,Transaction Approved
TXN_901252,ORD_11154,CUST_2291,PAY_UPI,08-06-2024,1636.74,Success,
TXN_901253,ORD_11155,CUST_2019,PAY_NB,01-03-2024,1899.24,Success,Transaction Approved
TXN_901254,ORD_11156,CUST_2288,PAY_NB,29-11-2024,3583.55,  Success   ,
TXN_901255,ORD_11157,CUST_2248,PAY_AJIO_WALLET,23-02-2024,2065.42,Success,
TXN_901256,ORD_11158,CUST_2193,PAY_UPI,03-03-2024,493.11,Success,
TXN_901257,ORD_11159,CUST_2059,PAY_COD,25-09-2024,1199.2,Success,Transaction Approved
TXN_901258,ORD_11160,CUST_2281,PAY_UPI,30-05-2024,1119.44,Success,Transaction Approved
TXN_901259,ORD_11161,CUST_2166,PAY_DC,13-03-2024,752.12,Success,Transaction Approved
TXN_901260,ORD_11162,CUST_2105,PAY_AJIO_WALLET,05-08-2024,4095.49,Success,Transaction Approved
TXN_901261,ORD_11163,CUST_2170,PAY_AJIO_WALLET,01-01-2025,2753.31,Success,Transaction Approved
TXN_901262,ORD_11164,CUST_2214,PAY_COD,01-03-2024,1818.6,Success,Transaction Approved
TXN_901263,ORD_11165,CUST_2103,PAY_NB,02-01-2024,1079.28,Success,Transaction Approved
TXN_901264,ORD_11166,CUST_2081,PAY_AJIO_WALLET,25-06-2024,552.37,Success,Transaction Approved
TXN_901265,ORD_11167,CUST_2099,PAY_COD,07-07-2024,5923.81,Success,Transaction Approved
TXN_901266,ORD_11168,CUST_2131,PAY_AJIO_WALLET,30-10-2024,4939.38,Success,Transaction Approved
TXN_901267,ORD_11169,CUST_2111,PAY_DC,24-09-2024,2961.91,Success,Transaction Approved
TXN_901268,ORD_11170,CUST_2197,PAY_NB,01-12-2025,1899.24,Success,
TXN_901269,ORD_11171,CUST_2243,pay_upi,16-02-2024,2787.3,Success,
TXN_901270,ORD_11172,CUST_2085,PAY_UPI,27-01-2024,1655.45,Success,  Transaction Approved   
TXN_901271,ORD_11173,CUST_2226,PAY_COD,24-01-2025,1119.44,Success,Transaction Approved
TXN_901272,ORD_11174,CUST_2202,PAY_COD,06-08-2024,701.78,Success,Transaction Approved
TXN_901273,ORD_11175,CUST_2041,PAY_CC,22-05-2024,1274.15,success,Transaction Approved
TXN_901274,ORD_11176,CUST_2287,PAY_AJIO_WALLET,10-12-2024,918.42,Success,Transaction Approved
TXN_901275,ORD_11177,CUST_2092,PAY_DC,26-06-2024,4815.4,Success,Transaction Approved
TXN_901276,ORD_11178,CUST_2287,PAY_CC,17-01-2025,798.5,Success,  Transaction Approved   
TXN_901277,ORD_11179,CUST_2185,PAY_UPI,18-02-2024,4891.79,Success,Transaction Approved
TXN_901278,ORD_11180,CUST_2258,PAY_NB,20-05-2024,2591.35,Failed,User Cancelled
TXN_901279,ORD_11180,CUST_2258,PAY_UPI,20-05-2024,2591.35,Success,Transaction Approved
TXN_901280,ORD_11181,CUST_2023,PAY_DC,19-10-2024,1726.85,success,Transaction Approved
TXN_901281,ORD_11182,CUST_2242,PAY_COD,18-01-2025,1406.24,Success,
TXN_901282,ORD_11183,CUST_2054,PAY_UPI,19-03-2024,1798.8,Success,Transaction Approved
TXN_901283,ORD_11184,CUST_2068,PAY_UPI,29-12-2024,552.37,Failed,Authentication Failed
TXN_901284,ORD_11184,CUST_2068,PAY_UPI,29-12-2024,552.37,Success,Transaction Approved
TXN_901285,ORD_11185,CUST_2279,PAY_CC,01-09-2024,7503.5,  Success   ,
TXN_901286,ORD_11186,CUST_2163,  PAY_CC   ,07-06-2024,798.5,Success,Transaction Approved
TXN_901287,ORD_11187,CUST_2207,PAY_AJIO_WALLET,04-08-2024,1063.47,Success,Transaction Approved
TXN_901288,ORD_11188,CUST_2137,PAY_COD,04-11-2024,552.37,Failed,
TXN_901289,ORD_11188,CUST_2137,PAY_DC,04-11-2024,552.37,Success,Transaction Approved
TXN_901290,ORD_11189,CUST_2089,PAY_UPI,28-06-2024,813.49,Success,Transaction Approved
TXN_901291,ORD_11190,CUST_2291,PAY_UPI,15-02-2024,14938.13,Failed,
TXN_901292,ORD_11190,CUST_2291,PAY_AJIO_WALLET,15-02-2024,14938.13,Success,Transaction Approved
TXN_901293,ORD_11191,CUST_2094,PAY_CC,01-11-2024,2654.67,success,Transaction Approved
TXN_901294,ORD_11192,CUST_2112,PAY_COD,05-06-2024,1528.98,FAILED,User Cancelled
TXN_901295,ORD_11192,CUST_2112,PAY_CC,05-06-2024,1528.98,Success,
TXN_901296,ORD_11193,CUST_2098,PAY_AJIO_WALLET,13-07-2024,1410.29,Success,
TXN_901297,ORD_11194,CUST_2072,PAY_COD,19-05-2024,1138.43,Success,Transaction Approved
TXN_901298,ORD_11195,CUST_2152,PAY_COD,30-06-2024,3159.37,Failed,Insufficient Funds
TXN_901299,ORD_11195,CUST_2152,pay_nb,30-06-2024,3159.37,Success,Transaction Approved
TXN_901300,ORD_11196,CUST_2268,PAY_AJIO_WALLET,19-01-2024,874.95,Success,transaction approved
TXN_901301,ORD_11197,CUST_2276,PAY_AJIO_WALLET,15-12-2024,1339.33,success,
TXN_901302,ORD_11198,CUST_2258,PAY_AJIO_WALLET,30-01-2025,4159.48,Success,
TXN_901303,ORD_11199,CUST_2240,PAY_UPI,04-05-2024,2961.91,Success,Transaction Approved
TXN_901304,ORD_11200,CUST_2166,PAY_COD,18-01-2024,1283.41,Success,Transaction Approved
TXN_901305,ORD_11201,CUST_2184,PAY_UPI,20-06-2024,965.44,  Success   ,Transaction Approved
TXN_901306,ORD_11202,CUST_2052,PAY_DC,10-06-2024,1454.88,  Success   ,Transaction Approved
TXN_901307,ORD_11203,CUST_2225,PAY_COD,08-10-2024,3839.52,Success,Transaction Approved
TXN_901308,ORD_11204,CUST_2125,PAY_DC,13-12-2024,2961.91,Success,Transaction Approved
TXN_901309,ORD_11205,CUST_2120,PAY_NB,31-01-2025,3273.48,Success,
TXN_901310,ORD_11206,CUST_2206,PAY_CC,06-02-2024,4017.99,Success,Transaction Approved
TXN_901311,ORD_11207,CUST_2269,PAY_CC,28-01-2024,2787.3,Success,Transaction Approved
TXN_901312,ORD_11208,CUST_2073,PAY_COD,01-01-2024,3583.55,Success,Transaction Approved
TXN_901313,ORD_11209,CUST_2089,PAY_UPI,14-04-2024,348.4,Success,Transaction Approved
TXN_901314,ORD_11210,CUST_2126,PAY_NB,22-03-2024,493.11,Success,Transaction Approved
TXN_901315,ORD_11211,CUST_2282,PAY_AJIO_WALLET,12-08-2024,1214.56,Failed,Insufficient Funds
TXN_901316,ORD_11211,CUST_2282,PAY_AJIO_WALLET,12-08-2024,1214.56,Success,
TXN_901317,ORD_11212,CUST_2125,PAY_UPI,25-01-2025,867.37,Success,Transaction Approved
TXN_901318,ORD_11213,CUST_2168,PAY_AJIO_WALLET,11-01-2024,761.02,Success,
TXN_901319,ORD_11214,CUST_2178,PAY_AJIO_WALLET,11-07-2024,3103.97,Failed,User Cancelled
TXN_901320,ORD_11214,CUST_2178,PAY_COD,11-07-2024,3103.97,Success,Transaction Approved
TXN_901321,ORD_11215,CUST_2189,PAY_NB,19-01-2025,2026.44,success,Transaction Approved
TXN_901322,ORD_11216,CUST_2118,PAY_CC,08-10-2024,493.11,Success,Transaction Approved
TXN_901323,ORD_11217,CUST_2093,PAY_DC,09-03-2024,1119.44,success,Transaction Approved
TXN_901324,ORD_11218,CUST_2216,PAY_COD,24-02-2024,1727.67,Success,
TXN_901325,ORD_11219,CUST_2178,PAY_UPI,01-07-2024,727.73,Success,Transaction Approved
TXN_901326,ORD_11220,CUST_2295,  PAY_AJIO_WALLET   ,30-11-2024,2174.13,Success,Transaction Approved
TXN_901327,ORD_11221,CUST_2028,PAY_DC,11-05-2024,348.4,Success,Transaction Approved
TXN_901328,ORD_11222,CUST_2243,PAY_NB,01-04-2024,1079.28,Success,Transaction Approved
TXN_901329,ORD_11223,CUST_2197,PAY_UPI,28-12-2024,965.44,Success,
TXN_901330,ORD_11224,CUST_2264,PAY_AJIO_WALLET,25-08-2024,4647.42,Failed,
TXN_901331,ORD_11224,CUST_2264,PAY_COD,25-08-2024,4647.42,Success,Transaction Approved
TXN_901332,ORD_11225,CUST_2251,PAY_UPI,05-09-2024,918.42,Success,
TXN_901333,ORD_11226,CUST_2152,PAY_UPI,30-05-2024,867.37,Success,Transaction Approved
TXN_901334,ORD_11227,CUST_2229,PAY_AJIO_WALLET,07-01-2024,1899.24,Success,Transaction Approved
TXN_901335,ORD_11228,CUST_2203,PAY_UPI,01-07-2025,2189.45,Success,Transaction Approved
TXN_901336,ORD_11229,CUST_2221,PAY_DC,05-04-2024,798.5,Success,
TXN_901337,ORD_11230,CUST_2021,pay_dc,01-05-2025,1006.74,Success,Transaction Approved
TXN_901338,ORD_11231,CUST_2052,pay_ajio_wallet,22-11-2024,736.14,Success,Transaction Approved
TXN_901339,ORD_11232,CUST_2012,PAY_DC,10-02-2024,3455.34,Success,Transaction Approved
TXN_901340,ORD_11233,CUST_2099,PAY_DC,05-04-2024,2009,Success,Transaction Approved
TXN_901341,ORD_11234,CUST_2192,PAY_CC,18-12-2024,1339.33,  Success   ,Transaction Approved
TXN_901342,ORD_11235,CUST_2024,PAY_CC,01-03-2024,716.96,Success,Transaction Approved
TXN_901343,ORD_11236,CUST_2213,PAY_DC,21-11-2024,763.45,Success,Transaction Approved
TXN_901344,ORD_11237,CUST_2116,PAY_DC,27-05-2024,11694.54,Failed,
TXN_901345,ORD_11237,CUST_2116,PAY_NB,27-05-2024,11694.54,Success,
TXN_901346,ORD_11238,CUST_2216,PAY_DC,10-12-2024,813.49,SUCCESS,
TXN_901347,ORD_11239,CUST_2164,PAY_COD,15-01-2025,724.48,Success,Transaction Approved
TXN_901348,ORD_11240,CUST_2088,PAY_DC,19-10-2024,763.45,Success,Transaction Approved
TXN_901349,ORD_11241,CUST_2288,PAY_CC,07-08-2024,690.71,Success,
TXN_901350,ORD_11242,CUST_2162,PAY_COD,26-10-2024,918.42,Success,
TXN_901351,ORD_11243,CUST_2290,PAY_UPI,09-08-2024,1119.44,Success,
TXN_901352,ORD_11244,CUST_2276,PAY_NB,21-04-2024,2220.55,Success,
TXN_901353,ORD_11245,CUST_2293,PAY_CC,10-08-2024,348.4,Success,Transaction Approved
TXN_901354,ORD_11246,CUST_2112,PAY_NB,07-04-2024,1119.44,SUCCESS,Transaction Approved
TXN_901355,ORD_11247,CUST_2163,PAY_NB,25-07-2024,3043.78,Success,Transaction Approved
TXN_901356,ORD_11248,CUST_2147,PAY_COD,31-03-2024,5643.29,Success,
TXN_901357,ORD_11249,CUST_2273,PAY_COD,20-02-2024,6307.21,Success,
TXN_901358,ORD_11250,CUST_2215,PAY_CC,24-04-2024,1063.47,Success,
TXN_901359,ORD_11251,CUST_2258,PAY_NB,01-12-2024,527.2,Success,Transaction Approved
TXN_901360,ORD_11252,CUST_2086,PAY_COD,07-08-2024,2544.73,Success,Transaction Approved
TXN_901361,ORD_11253,CUST_2200,PAY_CC,01-05-2025,4419.45,Success,  Transaction Approved   
TXN_901362,ORD_11254,CUST_2103,PAY_DC,15-04-2024,1899.24,Success,Transaction Approved
TXN_901363,ORD_11255,CUST_2126,PAY_COD,24-08-2024,763.45,Success,Transaction Approved
TXN_901364,ORD_11256,CUST_2170,PAY_CC,05-02-2024,1832.89,Success,Transaction Approved
TXN_901365,ORD_11257,CUST_2209,PAY_COD,08-01-2024,2264.16,success,
TXN_901366,ORD_11258,CUST_2276,PAY_NB,31-12-2024,3305.17,Success,Transaction Approved
TXN_901367,ORD_11259,CUST_2031,pay_cod,07-05-2024,617.86,Success,Transaction Approved
TXN_901368,ORD_11260,CUST_2262,PAY_COD,23-02-2024,1528.98,Failed,Authentication Failed
TXN_901369,ORD_11260,CUST_2262,PAY_DC,23-02-2024,1528.98,  Success   ,Transaction Approved
TXN_901370,ORD_11261,CUST_2297,PAY_UPI,30-07-2024,826.45,Success,Transaction Approved
TXN_901371,ORD_11262,CUST_2125,PAY_CC,24-11-2024,4095.49,Success,Transaction Approved
TXN_901372,ORD_11263,CUST_2252,PAY_DC,15-08-2024,1309.39,Success,Transaction Approved
TXN_901373,ORD_11264,CUST_2133,PAY_NB,16-03-2024,1339.33,success,Transaction Approved
TXN_901374,ORD_11265,CUST_2114,PAY_NB,06-06-2024,798.5,Success,Transaction Approved
TXN_901375,ORD_11266,CUST_2157,PAY_COD,15-01-2025,1965.84,Success,
TXN_901376,ORD_11267,CUST_2150,PAY_DC,18-04-2024,1024.26,Success,Transaction Approved
TXN_901377,ORD_11268,CUST_2300,PAY_DC,21-09-2024,6535.18,Success,
TXN_901378,ORD_11269,CUST_2088,PAY_CC,06-09-2024,724.48,Success,Transaction Approved
TXN_901379,ORD_11270,CUST_2249,PAY_NB,13-07-2024,813.49,Success,Transaction Approved
TXN_901380,ORD_11271,CUST_2034,PAY_DC,22-05-2024,3228.71,Success,Transaction Approved
TXN_901381,ORD_11272,CUST_2062,PAY_DC,22-11-2024,1528.98,Success,Transaction Approved
TXN_901382,ORD_11273,CUST_2269,PAY_AJIO_WALLET,17-01-2024,798.5,Success,Transaction Approved
TXN_901383,ORD_11274,CUST_2169,PAY_DC,14-01-2025,3261.19,Success,Transaction Approved
TXN_901384,ORD_11275,CUST_2029,PAY_NB,13-01-2025,918.42,Success,Transaction Approved
TXN_901385,ORD_11276,CUST_2126,PAY_AJIO_WALLET,11-07-2024,2043.49,SUCCESS,Transaction Approved
TXN_901386,ORD_11277,CUST_2047,PAY_AJIO_WALLET,03-08-2024,1659.17,SUCCESS,Transaction Approved
TXN_901387,ORD_11278,CUST_2107,PAY_NB,20-02-2024,6568.36,Success,
TXN_901388,ORD_11279,CUST_2027,PAY_AJIO_WALLET,29-02-2024,1899.24,Success,Transaction Approved
TXN_901389,ORD_11280,CUST_2102,PAY_NB,06-02-2024,2957.26,Success,Transaction Approved
TXN_901390,ORD_11281,CUST_2221,PAY_UPI,02-02-2025,1024.26,Success,Transaction Approved
TXN_901391,ORD_11282,CUST_2234,  PAY_COD   ,19-11-2024,5159.35,Success,Transaction Approved
TXN_901392,ORD_11283,CUST_2248,PAY_AJIO_WALLET,29-09-2024,1739.3,Success,Transaction Approved
TXN_901393,ORD_11284,CUST_2288,  PAY_AJIO_WALLET   ,22-01-2025,2174.13,Failed,
TXN_901394,ORD_11284,CUST_2288,pay_dc,22-01-2025,2174.13,Success,Transaction Approved
TXN_901395,ORD_11285,CUST_2164,PAY_COD,02-03-2024,798.5,Success,Transaction Approved
TXN_901396,ORD_11286,CUST_2049,PAY_COD,10-02-2024,2591.35,Success,Transaction Approved
TXN_901397,ORD_11287,CUST_2056,PAY_CC,06-12-2024,867.37,success,
TXN_901398,ORD_11288,CUST_2154,PAY_CC,14-06-2024,2429.39,Success,Transaction Approved
TXN_901399,ORD_11289,CUST_2203,PAY_CC,15-06-2024,19197.6,Success,Transaction Approved
TXN_901400,ORD_11290,CUST_2214,  PAY_DC   ,29-08-2024,867.37,Success,Transaction Approved
TXN_901401,ORD_11291,CUST_2157,PAY_DC,06-06-2024,1804.28,Success,Transaction Approved
TXN_901402,ORD_11292,CUST_2214,PAY_COD,30-06-2024,13758.28,success,Transaction Approved
TXN_901403,ORD_11293,CUST_2234,PAY_UPI,12-04-2024,826.45,Success,Transaction Approved
TXN_901404,ORD_11294,CUST_2192,PAY_COD,13-10-2024,9630.8,success,Transaction Approved
TXN_901405,ORD_11295,CUST_2258,PAY_DC,23-03-2024,1738.84,Success,Transaction Approved
TXN_901406,ORD_11296,CUST_2241,PAY_AJIO_WALLET,27-12-2024,1199.2,Success,Transaction Approved
TXN_901407,ORD_11297,CUST_2193,PAY_UPI,10-02-2024,1139.24,Success,
TXN_901408,ORD_11298,CUST_2146,PAY_CC,31-01-2025,6610.35,Success,Transaction Approved
TXN_901409,ORD_11299,CUST_2078,PAY_NB,08-12-2024,1138.43,Success,Transaction Approved
TXN_901410,ORD_11300,CUST_2280,PAY_DC,29-05-2024,867.37,Success,Transaction Approved
TXN_901411,ORD_11301,CUST_2035,PAY_AJIO_WALLET,07-03-2024,2048.52,Success,Transaction Approved
TXN_901412,ORD_11302,CUST_2110,PAY_COD,19-06-2024,958.3,Failed,User Cancelled
TXN_901413,ORD_11302,CUST_2110,PAY_UPI,19-06-2024,958.3,Success,Transaction Approved
TXN_901414,ORD_11303,CUST_2133,PAY_AJIO_WALLET,24-11-2024,3949.21,  Failed   ,User Cancelled
TXN_901415,ORD_11303,CUST_2133,PAY_CC,24-11-2024,3949.21,Success,Transaction Approved
TXN_901416,ORD_11304,CUST_2250,PAY_NB,19-09-2024,5119.36,Success,Transaction Approved
TXN_901417,ORD_11305,CUST_2224,PAY_DC,21-10-2024,1199.2,Success,Transaction Approved
TXN_901418,ORD_11306,CUST_2039,PAY_NB,19-09-2024,1339.33,Success,Transaction Approved
TXN_901419,ORD_11307,CUST_2240,PAY_CC,08-08-2024,752.12,Success,Transaction Approved
TXN_901420,ORD_11308,CUST_2078,PAY_UPI,22-06-2024,813.49,Success,Transaction Approved
TXN_901421,ORD_11309,CUST_2222,PAY_COD,15-11-2024,798.5,Success,Transaction Approved
TXN_901422,ORD_11310,CUST_2116,PAY_CC,26-10-2024,3038.78,Failed,Network Timeout
TXN_901423,ORD_11310,CUST_2116,PAY_UPI,26-10-2024,3038.78,Success,Transaction Approved
TXN_901424,ORD_11311,CUST_2273,PAY_AJIO_WALLET,21-10-2024,2217.02,Success,
TXN_901425,ORD_11312,CUST_2296,PAY_CC,21-02-2024,493.11,Success,Transaction Approved
TXN_901426,ORD_11313,CUST_2021,pay_nb,16-06-2024,1964.09,Success,Transaction Approved
TXN_901427,ORD_11314,CUST_2107,PAY_CC,29-04-2024,4590.85,Success,Transaction Approved
TXN_901428,ORD_11315,CUST_2014,PAY_COD,07-11-2024,493.11,Success,
TXN_901429,ORD_11316,CUST_2107,PAY_COD,15-04-2024,736.14,Success,Transaction Approved
TXN_901430,ORD_11317,CUST_2064,PAY_NB,03-03-2024,1006.74,Success,Transaction Approved
TXN_901431,ORD_11318,CUST_2062,pay_nb,06-11-2024,1655.45,Failed,Network Timeout
TXN_901432,ORD_11318,CUST_2062,PAY_DC,06-11-2024,1655.45,Success,Transaction Approved
TXN_901433,ORD_11319,CUST_2047,  PAY_DC   ,27-02-2024,3583.55,Success,
TXN_901434,ORD_11320,CUST_2195,PAY_COD,06-07-2024,5119.36,Success,Transaction Approved
TXN_901435,ORD_11321,CUST_2154,PAY_UPI,18-07-2024,2773.31,Success,Transaction Approved
TXN_901436,ORD_11322,CUST_2141,PAY_DC,05-07-2024,1659.17,  Success   ,Transaction Approved
TXN_901437,ORD_11323,CUST_2066,PAY_CC,20-01-2024,2065.42,Success,Transaction Approved
TXN_901438,ORD_11324,CUST_2108,PAY_AJIO_WALLET,31-07-2024,1078.17,Success,Transaction Approved
TXN_901439,ORD_11325,CUST_2090,PAY_CC,12-08-2024,3077.23,Success,Transaction Approved
TXN_901440,ORD_11326,CUST_2057,PAY_UPI,25-07-2024,3583.55,Success,Transaction Approved
TXN_901441,ORD_11327,CUST_2136,PAY_UPI,28-08-2024,1406.24,Success,Transaction Approved
TXN_901442,ORD_11328,CUST_2074,PAY_UPI,11-02-2024,2429.39,Success,Transaction Approved
TXN_901443,ORD_11329,CUST_2052,PAY_CC,02-03-2024,27516.56,Success,Transaction Approved
TXN_901444,ORD_11330,CUST_2238,PAY_NB,11-04-2024,1119.44,Success,Transaction Approved
TXN_901445,ORD_11331,CUST_2244,PAY_DC,10-03-2024,7035.65,Success,
TXN_901446,ORD_11332,CUST_2050,pay_ajio_wallet,22-04-2024,1551.98,Success,
TXN_901447,ORD_11333,CUST_2074,PAY_UPI,25-07-2024,8319.92,failed,Authentication Failed
TXN_901448,ORD_11333,CUST_2074,PAY_AJIO_WALLET,25-07-2024,8319.92,Success,Transaction Approved
TXN_901449,ORD_11334,CUST_2054,PAY_DC,06-03-2024,4962.76,Success,Transaction Approved
TXN_901450,ORD_11335,CUST_2237,PAY_NB,16-05-2024,763.45,SUCCESS,Transaction Approved
TXN_901451,ORD_11336,CUST_2192,PAY_NB,18-01-2024,727.73,Success,transaction approved
TXN_901452,ORD_11337,CUST_2102,PAY_CC,05-01-2024,912.83,Success,Transaction Approved
TXN_901453,ORD_11338,CUST_2006,PAY_COD,22-10-2024,1339.33,Success,
TXN_901454,ORD_11339,CUST_2110,PAY_DC,16-01-2025,918.42,Success,Transaction Approved
TXN_901455,ORD_11340,CUST_2264,PAY_DC,09-06-2024,2753.31,Success,
TXN_901456,ORD_11341,CUST_2050,PAY_DC,02-04-2025,763.45,Success,Transaction Approved
TXN_901457,ORD_11342,CUST_2014,PAY_UPI,26-02-2024,4419.45,Success,Transaction Approved
