Sales_ID,Order_ID,Order_Date,Customer_ID,Product_ID,Seller_ID,Payment_Method_ID,Coupon_ID,Status_ID,Quantity,Unit_Price,Gross_Amount,Discount_Amount,Delivery_Fee,Total_Amount
SALE_51006,ORD_11006,11-05-2024,CUST_2172,PROD_1015,SEL_508,PAY_AJIO_WALLET,COUP_AJIO20,ST_EXC,1,869.42,869.42,0,49,918.42
SALE_51007,ORD_11007,22-09-2024,CUST_2187,PROD_1015,SEL_501,PAY_DC,COUP_AJIO20,ST_SHP,2,869.42,1738.84,347.77,0,1391.07
SALE_51008,ORD_11008,01-11-2024,CUST_2248,PROD_1004,SEL_505,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_SHP,4,3479.13,13916.52,3479.13,0,10437.39
SALE_51009,ORD_11009,22-10-2024,CUST_2113,PROD_1022,SEL_503,PAY_DC,COUP_TRENDS30,ST_DEL,4,714.45,2857.8,857.34,0,2000.46
SALE_51010,ORD_11010,07-12-2024,CUST_2185,PROD_1007,SEL_512,PAY_UPI,COUP_FIRST100,ST_RET,1,3279.18,3279.18,491.88,0,2787.3
SALE_51011,ORD_11011,18-08-2024,CUST_2141,PROD_1029,SEL_511,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_RET,1,749.5,749.5,0,49,798.5
SALE_51012,ORD_11012,21-05-2024,CUST_2179,PROD_1029,SEL_506,PAY_COD,COUP_FESTIVE25,ST_DEL,1,749.5,749.5,0,49,798.5
SALE_51013,ORD_11013,20-08-2024,CUST_2297,PROD_1017,SEL_512,PAY_DC,COUP_FESTIVE25,ST_DEL,4,2174.13,8696.52,2174.13,0,6522.39
SALE_51014,ORD_11014,16-03-2024,CUST_2178,PROD_1010,SEL_502,PAY_UPI,COUP_TRENDS30,ST_RET,1,299.4,299.4,0,49,348.4
SALE_51015,ORD_11015,09-06-2024,CUST_2268,PROD_1010,SEL_510,PAY_NB,COUP_FREESHIP,ST_DEL,1,299.4,299.4,,49,348.4
SALE_51016,ORD_11016,30-10-2024,CUST_2151,PROD_1001,SEL_508,PAY_UPI,COUP_FIRST100,ST_DEL,1,6879.14,6879.14,,0,5847.27
SALE_51017,ORD_11017,26-01-2024,CUST_2157,PROD_1001,SEL_507,PAY_DC,COUP_FREESHIP,ST_CAN,1,6879.14,6879.14,343.96,0,6535.18
SALE_51018,ORD_11018,14-10-2024,CUST_2146,PROD_1026,SEL_514,PAY_NB,COUP_FREESHIP,ST_RET,4,5119.36,20477.44,1023.87,0,19453.57
SALE_51019,ORD_11019,02-11-2024,CUST_2139,PROD_1005,SEL_512,PAY_CC,,ST_DEL,1,444.11,444.11,0,49,493.11
SALE_51020,ORD_11020,08-04-2024,CUST_2243,PROD_1030,SEL_506,PAY_CC,COUP_FREESHIP,ST_DEL,4,3239.19,12956.76,647.84,0,12308.92
SALE_51021,ORD_11021,15-10-2024,CUST_2051,PROD_1029,SEL_505,PAY_DC,COUP_FESTIVE25,ST_DEL,1,749.5,749.5,0,49,798.5
SALE_51022,ORD_11022,05-08-2024,CUST_2166,PROD_1026,SEL_510,PAY_CC,COUP_FREESHIP,ST_PEN,1,5119.36,5119.36,255.97,0,4863.39
SALE_51023,ORD_11023,17-11-2024,CUST_2103,PROD_1010,SEL_505,PAY_UPI,COUP_AJIO20,ST_DEL,1,299.4,299.4,0,49,348.4
SALE_51024,ORD_11024,14-08-2024,CUST_2193,PROD_1026,SEL_515,PAY_COD,COUP_NONE,ST_DEL,1,5119.36,5119.36,0,0,5119.36
SALE_51025,ORD_11025,29-07-2024,CUST_2184,PROD_1015,SEL_506,PAY_COD,COUP_TRENDS30,ST_DEL,1,869.42,869.42,0,49,918.42
SALE_51026,ORD_11026,11-10-2024,CUST_2287,PROD_1001,SEL_513,PAY_COD,COUP_NONE,ST_PEN,2,6879.14,13758.28,0,0,13758.28
SALE_51027,ORD_11027,16-10-2024,CUST_2298,PROD_1017,SEL_506,PAY_CC,COUP_FESTIVE25,ST_DEL,1,2174.13,2174.13,543.53,0,1630.6
SALE_51028,ORD_11028,25-01-2025,CUST_2202,PROD_1005,SEL_507,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,1,444.11,444.11,0,49,493.11
SALE_51029,ORD_11029,31-10-2024,CUST_2028,PROD_1003,SEL_501,PAY_DC,COUP_FREESHIP,ST_DEL,2,503.37,1006.74,50.34,49,1005.4
SALE_51030,ORD_11030,26-10-2024,CUST_2290,PROD_1016,SEL_512,PAY_DC,COUP_NONE,ST_DEL,1,2069.31,2069.31,0,0,2069.31
SALE_51031,ORD_11031,09-10-2024,CUST_2028,PROD_1023,SEL_504,PAY_NB,COUP_FIRST100,ST_DEL,1,1079.28,1079.28,161.89,49,966.39
SALE_51032,ORD_11032,01-04-2024,CUST_2080,PROD_1010,SEL_511,PAY_DC,COUP_FREESHIP,ST_EXC,1,299.4,299.4,0,,348.4
SALE_51033,ORD_11033,03-02-2024,CUST_2103,PROD_1004,SEL_502,PAY_UPI,COUP_FIRST100,ST_DEL,1,3479.13,3479.13,521.87,,2957.26
SALE_51034,ORD_11034,29-01-2024,CUST_2105,PROD_1004,SEL_508,PAY_UPI,COUP_FESTIVE25,ST_DEL,1,3479.13,3479.13,869.78,0,2609.35
SALE_51035,ORD_11035,09-11-2024,CUST_2248,PROD_1006,SEL_514,PAY_CC,COUP_FESTIVE25,ST_DEL,1,909.3,909.3,0,49,958.3
SALE_51036,ORD_11036,16-01-2025,CUST_2064,PROD_1014,SEL_503,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,1,1119.44,1119.44,0,0,1119.44
SALE_51037,ORD_11037,28-05-2024,CUST_2262,PROD_1024,SEL_512,PAY_NB,COUP_FIRST100,ST_DEL,1,1659.17,1659.17,248.88,0,1410.29
SALE_51038,ORD_11038,24-02-2024,CUST_2253,PROD_1012,SEL_511,PAY_DC,COUP_TRENDS30,ST_DEL,1,675.48,675.48,0,49,724.48
SALE_51039,ORD_11039,18-07-2024,CUST_2218,PROD_1005,SEL_501,PAY_DC,COUP_TRENDS30,ST_DEL,1,444.11,444.11,0,49,493.11
SALE_51040,ORD_11040,30-06-2024,CUST_2018,PROD_1021,SEL_511,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_DEL,1,764.49,764.49,0,49,813.49
SALE_51041,ORD_11041,14-09-2024,CUST_2235,PROD_1009,SEL_501,PAY_CC,COUP_AJIO20,ST_DEL,1,3949.21,3949.21,789.84,0,3159.37
SALE_51042,ORD_11042,29-06-2024,CUST_2269,PROD_1013,SEL_509,PAY_UPI,COUP_FIRST100,ST_SHP,2,687.14,1374.28,206.14,0,1168.14
SALE_51043,ORD_11043,12-03-2024,CUST_2174,PROD_1015,SEL_512,PAY_CC,COUP_AJIO20,ST_PEN,3,869.42,2608.26,521.65,,2086.61
SALE_51044,ORD_11044,29-08-2024,CUST_2035,PROD_1030,SEL_514,PAY_AJIO_WALLET,COUP_TRENDS30,ST_DEL,1,3239.19,3239.19,971.76,0,2267.43
SALE_51045,ORD_11045,03-07-2024,CUST_2295,PROD_1023,SEL_515,PAY_NB,COUP_FREESHIP,ST_DEL,1,1079.28,1079.28,53.96,0,1025.32
SALE_51046,ORD_11046,16-01-2024,CUST_2298,PROD_1012,SEL_510,PAY_NB,COUP_TRENDS30,ST_DEL,1,675.48,675.48,0,49,724.48
SALE_51047,ORD_11047,28-04-2024,CUST_2055,PROD_1016,SEL_515,PAY_AJIO_WALLET,COUP_TRENDS30,ST_DEL,1,2069.31,2069.31,0,0,2069.31
SALE_51048,ORD_11048,02-01-2024,CUST_2090,PROD_1024,SEL_515,PAY_COD,COUP_TRENDS30,ST_RET,1,1659.17,1659.17,0,0,1659.17
SALE_51049,ORD_11049,11-06-2024,CUST_2020,PROD_1028,SEL_512,PAY_UPI,,ST_PEN,2,1078.17,2156.34,0,0,2156.34
SALE_51050,ORD_11050,22-11-2024,CUST_2090,PROD_1011,SEL_502,PAY_AJIO_WALLET,COUP_TRENDS30,ST_DEL,1,1899.24,1899.24,0,0,1899.24
SALE_51051,ORD_11051,13-04-2024,CUST_2101,PROD_1009,SEL_508,PAY_COD,COUP_FREESHIP,ST_DEL,1,3949.21,3949.21,197.46,0,3751.75
SALE_51052,ORD_11052,18-11-2024,CUST_2271,PROD_1026,SEL_513,PAY_CC,COUP_NONE,ST_DEL,1,5119.36,5119.36,0,0,5119.36
SALE_51053,ORD_11053,17-10-2024,CUST_2018,PROD_1026,SEL_503,PAY_UPI,COUP_AJIO20,ST_PEN,2,5119.36,10238.72,2047.74,0,8190.98
SALE_51054,ORD_11054,09-11-2024,CUST_2175,PROD_1006,SEL_511,PAY_AJIO_WALLET,COUP_FREESHIP,ST_DEL,2,909.3,1818.6,90.93,0,1727.67
SALE_51055,ORD_11055,13-10-2024,CUST_2293,PROD_1027,SEL_508,PAY_NB,COUP_AJIO20,ST_DEL,2,6639.17,13278.34,2655.67,,10622.67
SALE_51056,ORD_11056,03-06-2024,CUST_2225,PROD_1014,SEL_511,PAY_COD,COUP_NONE,ST_DEL,1,1119.44,1119.44,0,0,1119.44
SALE_51057,ORD_11057,01-12-2024,CUST_2061,PROD_1016,SEL_504,PAY_UPI,COUP_FESTIVE25,ST_DEL,2,2069.31,4138.62,1034.65,0,3103.97
SALE_51058,ORD_11058,04-02-2024,CUST_2149,PROD_1030,SEL_514,PAY_DC,COUP_TRENDS30,ST_SHP,4,3239.19,12956.76,3887.03,0,9069.73
SALE_51059,ORD_11059,13-09-2024,CUST_2039,PROD_1018,SEL_510,PAY_CC,,ST_RET,1,5199.35,5199.35,1299.84,0,3899.51
SALE_51060,ORD_11060,14-05-2024,CUST_2030,PROD_1018,SEL_512,PAY_UPI,COUP_FESTIVE25,ST_DEL,1,5199.35,5199.35,1299.84,0,3899.51
SALE_51061,ORD_11061,31-01-2024,CUST_2174,PROD_1014,SEL_505,PAY_CC,COUP_AJIO20,ST_RET,1,1119.44,1119.44,0,0,1119.44
SALE_51062,ORD_11062,02-07-2024,CUST_2169,PROD_1030,SEL_513,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,3,3239.19,9717.57,0,0,9717.57
SALE_51063,ORD_11063,02-11-2024,CUST_2019,PROD_1012,SEL_502,PAY_COD,COUP_FESTIVE25,ST_SHP,1,675.48,675.48,0,49,724.48
SALE_51064,ORD_11064,16-09-2024,CUST_2067,PROD_1009,SEL_512,PAY_UPI,COUP_NONE,ST_DEL,1,3949.21,3949.21,0,0,3949.21
SALE_51065,ORD_11065,14-01-2024,CUST_2221,PROD_1016,SEL_505,PAY_CC,,ST_RET,1,2069.31,2069.31,0,0,2069.31
SALE_51066,ORD_11066,27-01-2024,CUST_2195,PROD_1022,SEL_511,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,2,714.45,1428.9,0,0,1428.9
SALE_51067,ORD_11067,08-12-2024,CUST_2065,PROD_1014,SEL_512,PAY_COD,COUP_FESTIVE25,ST_DEL,3,1119.44,3358.32,839.58,0,2518.74
SALE_51068,ORD_11068,05-01-2024,CUST_2189,PROD_1012,SEL_504,PAY_DC,COUP_TRENDS30,ST_RET,1,675.48,675.48,,49,724.48
SALE_51069,ORD_11069,01-08-2024,CUST_2006,PROD_1008,SEL_507,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_DEL,2,2919.27,5838.54,1459.63,0,4378.91
SALE_51070,ORD_11070,06-09-2024,CUST_2040,PROD_1002,SEL_503,PAY_COD,COUP_FIRST100,ST_DEL,1,1199.2,1199.2,179.88,0,1019.32
SALE_51071,ORD_11071,03-03-2024,CUST_2126,PROD_1010,SEL_503,PAY_NB,COUP_TRENDS30,ST_DEL,1,299.4,299.4,0,49,348.4
SALE_51072,ORD_11072,07-01-2024,CUST_2129,PROD_1018,SEL_504,PAY_COD,,ST_SHP,1,5199.35,5199.35,259.97,0,4939.38
SALE_51073,ORD_11073,05-05-2024,CUST_2155,PROD_1012,SEL_513,PAY_NB,COUP_AJIO20,ST_CAN,3,675.48,2026.44,405.29,0,1621.15
SALE_51074,ORD_11074,29-07-2024,CUST_2164,PROD_1023,SEL_509,PAY_NB,COUP_NONE,ST_DEL,1,1079.28,1079.28,0,0,1079.28
SALE_51075,ORD_11075,14-01-2025,CUST_2041,PROD_1007,SEL_515,PAY_CC,COUP_FESTIVE25,ST_DEL,1,3279.18,3279.18,819.79,0,2459.39
SALE_51076,ORD_11076,23-12-2024,CUST_2191,PROD_1024,SEL_514,PAY_CC,COUP_NONE,ST_RET,1,1659.17,1659.17,0,0,1659.17
SALE_51077,ORD_11077,28-10-2024,CUST_2233,PROD_1004,SEL_501,PAY_COD,COUP_NONE,ST_DEL,1,3479.13,3479.13,0,,3479.13
SALE_51078,ORD_11078,14-07-2024,CUST_2044,PROD_1002,SEL_505,PAY_NB,COUP_TRENDS30,ST_DEL,1,1199.2,1199.2,0,,1199.2
SALE_51079,ORD_11079,27-01-2024,CUST_2115,PROD_1007,SEL_507,PAY_CC,,ST_DEL,1,3279.18,3279.18,163.96,0,3115.22
SALE_51080,ORD_11080,21-06-2024,CUST_2278,PROD_1025,SEL_506,PAY_UPI,COUP_FESTIVE25,ST_PEN,2,818.37,1636.74,0,0,1636.74
SALE_51081,ORD_11081,08-10-2024,CUST_2111,PROD_1025,SEL_501,PAY_DC,COUP_FREESHIP,ST_CAN,2,818.37,1636.74,,0,1554.9
SALE_51082,ORD_11082,13-12-2024,CUST_2030,PROD_1026,SEL_502,PAY_NB,COUP_TRENDS30,ST_RET,2,5119.36,10238.72,3071.62,0,7167.1
SALE_51083,ORD_11083,22-09-2024,CUST_2274,PROD_1015,SEL_507,PAY_NB,COUP_FREESHIP,ST_DEL,1,869.42,869.42,43.47,49,874.95
SALE_51084,ORD_11084,23-05-2024,CUST_2196,PROD_1015,SEL_512,PAY_CC,COUP_FIRST100,ST_RET,4,869.42,3477.68,521.65,0,2956.03
SALE_51085,ORD_11085,21-07-2024,CUST_2044,PROD_1008,SEL_513,PAY_NB,COUP_AJIO20,ST_DEL,1,2919.27,2919.27,583.85,0,2335.42
SALE_51086,ORD_11086,11-07-2024,CUST_2186,PROD_1009,SEL_511,PAY_DC,COUP_FREESHIP,ST_CAN,1,3949.21,3949.21,197.46,0,3751.75
SALE_51087,ORD_11087,01-09-2024,CUST_2292,PROD_1022,SEL_506,PAY_DC,COUP_FIRST100,ST_DEL,1,714.45,714.45,0,49,763.45
SALE_51088,ORD_11088,30-01-2024,CUST_2019,PROD_1012,SEL_508,PAY_AJIO_WALLET,,ST_DEL,3,675.48,2026.44,506.61,0,1519.83
SALE_51089,ORD_11089,13-08-2024,CUST_2142,PROD_1029,SEL_510,PAY_NB,COUP_AJIO20,ST_RET,1,749.5,749.5,0,,798.5
SALE_51090,ORD_11090,30-03-2024,CUST_2142,PROD_1009,SEL_514,PAY_COD,,ST_DEL,2,3949.21,7898.42,1184.76,0,6713.66
SALE_51091,ORD_11091,16-09-2024,CUST_2026,PROD_1008,SEL_502,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,1,2919.27,2919.27,0,0,2919.27
SALE_51092,ORD_11092,05-12-2024,CUST_2022,PROD_1018,SEL_512,PAY_CC,,ST_RET,1,5199.35,5199.35,0,0,5199.35
SALE_51093,ORD_11093,25-02-2024,CUST_2181,PROD_1018,SEL_512,PAY_UPI,COUP_FESTIVE25,ST_DEL,1,5199.35,5199.35,1299.84,0,3899.51
SALE_51094,ORD_11094,07-09-2024,CUST_2058,PROD_1017,SEL_502,PAY_CC,COUP_FIRST100,ST_DEL,1,2174.13,2174.13,,0,1848.01
SALE_51095,ORD_11095,07-03-2024,CUST_2219,PROD_1029,SEL_505,PAY_CC,COUP_NONE,ST_DEL,4,749.5,2998,,0,2998
SALE_51096,ORD_11096,23-01-2024,CUST_2192,PROD_1016,SEL_505,PAY_NB,COUP_NONE,ST_DEL,3,2069.31,6207.93,0,0,6207.93
SALE_51097,ORD_11097,02-03-2025,CUST_2014,PROD_1004,SEL_510,PAY_CC,,ST_DEL,2,3479.13,6958.26,1391.65,0,5566.61
SALE_51098,ORD_11098,17-03-2024,CUST_2177,PROD_1007,SEL_507,PAY_NB,COUP_NONE,ST_SHP,2,3279.18,6558.36,0,0,6558.36
SALE_51099,ORD_11099,21-10-2024,CUST_2041,PROD_1003,SEL_515,PAY_CC,COUP_FESTIVE25,ST_DEL,1,503.37,503.37,0,49,552.37
SALE_51100,ORD_11100,11-06-2024,CUST_2215,PROD_1018,SEL_512,PAY_UPI,COUP_FESTIVE25,ST_PEN,1,5199.35,5199.35,1299.84,0,3899.51
SALE_51101,ORD_11101,30-05-2024,CUST_2267,PROD_1015,SEL_506,PAY_DC,COUP_FIRST100,ST_CAN,1,869.42,869.42,0,49,918.42
SALE_51102,ORD_11102,20-12-2024,CUST_2186,PROD_1008,SEL_508,PAY_DC,COUP_FREESHIP,ST_RET,1,2919.27,2919.27,,0,2773.31
SALE_51103,ORD_11103,07-04-2024,CUST_2210,PROD_1012,SEL_502,PAY_DC,COUP_FESTIVE25,ST_DEL,1,675.48,675.48,0,49,724.48
SALE_51104,ORD_11104,05-03-2024,CUST_2118,PROD_1015,SEL_513,PAY_COD,COUP_FIRST100,ST_DEL,1,869.42,869.42,0,49,918.42
SALE_51105,ORD_11105,26-05-2024,CUST_2209,PROD_1022,SEL_510,PAY_AJIO_WALLET,COUP_FIRST100,ST_DEL,1,714.45,714.45,0,49,763.45
SALE_51106,ORD_11106,19-11-2024,CUST_2042,PROD_1014,SEL_507,PAY_NB,COUP_FIRST100,ST_DEL,3,1119.44,3358.32,503.75,0,2854.57
SALE_51107,ORD_11107,10-10-2024,CUST_2233,PROD_1001,SEL_503,PAY_UPI,COUP_TRENDS30,ST_DEL,2,6879.14,13758.28,4127.48,0,9630.8
SALE_51108,ORD_11108,02-07-2024,CUST_2065,PROD_1028,SEL_501,PAY_COD,COUP_NONE,ST_SHP,1,1078.17,1078.17,0,0,1078.17
SALE_51109,ORD_11109,22-12-2024,CUST_2272,PROD_1030,SEL_507,PAY_COD,COUP_AJIO20,ST_DEL,1,3239.19,3239.19,647.84,0,2591.35
SALE_51110,ORD_11110,25-02-2024,CUST_2151,PROD_1004,SEL_506,PAY_DC,COUP_FESTIVE25,ST_DEL,1,3479.13,3479.13,869.78,0,2609.35
SALE_51111,ORD_11111,11-08-2024,CUST_2182,PROD_1015,SEL_515,PAY_COD,COUP_FREESHIP,ST_DEL,2,869.42,1738.84,86.94,0,1651.9
SALE_51112,ORD_11112,17-09-2024,CUST_2069,PROD_1024,SEL_503,PAY_AJIO_WALLET,COUP_FESTIVE25,ST_RET,1,1659.17,1659.17,0,,1659.17
SALE_51113,ORD_11113,13-07-2024,CUST_2004,PROD_1019,SEL_510,PAY_DC,COUP_FREESHIP,ST_DEL,1,1339.33,1339.33,66.97,0,1272.36
SALE_51114,ORD_11114,09-09-2024,CUST_2261,PROD_1024,SEL_510,PAY_DC,COUP_NONE,ST_DEL,1,1659.17,1659.17,0,,1659.17
SALE_51115,ORD_11115,08-06-2024,CUST_2266,PROD_1029,SEL_509,PAY_NB,COUP_FESTIVE25,ST_CAN,1,749.5,749.5,0,49,798.5
SALE_51116,ORD_11116,01-11-2025,CUST_2164,PROD_1025,SEL_503,PAY_CC,COUP_NONE,ST_CAN,1,818.37,818.37,0,,867.37
SALE_51117,ORD_11117,25-05-2024,CUST_2143,PROD_1019,SEL_515,PAY_NB,COUP_AJIO20,ST_DEL,1,1339.33,1339.33,0,0,1339.33
SALE_51118,ORD_11118,05-12-2024,CUST_2141,PROD_1016,SEL_508,PAY_CC,COUP_FIRST100,ST_DEL,2,2069.31,4138.62,620.79,0,3517.83
SALE_51119,ORD_11119,17-09-2024,CUST_2119,PROD_1022,SEL_505,PAY_CC,COUP_NONE,ST_DEL,1,714.45,714.45,0,49,763.45
SALE_51120,ORD_11120,14-01-2024,CUST_2021,PROD_1029,SEL_509,PAY_NB,COUP_FIRST100,ST_DEL,1,749.5,749.5,0,49,798.5
SALE_51121,ORD_11121,20-08-2024,CUST_2293,PROD_1014,SEL_512,PAY_COD,COUP_FESTIVE25,ST_DEL,3,1119.44,3358.32,839.58,0,2518.74
SALE_51122,ORD_11122,03-11-2024,CUST_2062,PROD_1015,SEL_515,PAY_COD,COUP_TRENDS30,ST_DEL,2,869.42,1738.84,0,0,1738.84
SALE_51123,ORD_11123,01-07-2025,CUST_2060,PROD_1012,SEL_513,PAY_UPI,COUP_FREESHIP,ST_PEN,1,675.48,675.48,33.77,49,690.71
SALE_51124,ORD_11124,12-10-2024,CUST_2260,PROD_1011,SEL_505,PAY_COD,,ST_SHP,2,1899.24,3798.48,189.92,0,3608.56
SALE_51125,ORD_11125,27-12-2024,CUST_2162,PROD_1029,SEL_515,PAY_UPI,,ST_DEL,1,749.5,749.5,0,49,798.5
SALE_51126,ORD_11126,17-11-2024,CUST_2286,PROD_1022,SEL_514,PAY_AJIO_WALLET,COUP_NONE,ST_RET,1,714.45,714.45,0,49,763.45
SALE_51127,ORD_11127,18-03-2024,CUST_2193,PROD_1028,SEL_504,PAY_AJIO_WALLET,COUP_FIRST100,ST_DEL,2,1078.17,2156.34,323.45,0,1832.89
SALE_51128,ORD_11128,21-09-2024,CUST_2255,PROD_1010,SEL_503,PAY_CC,COUP_FREESHIP,ST_CAN,1,299.4,299.4,,49,348.4
SALE_51129,ORD_11129,20-01-2024,CUST_2035,PROD_1016,SEL_509,PAY_NB,COUP_FIRST100,ST_SHP,1,2069.31,2069.31,310.4,0,1758.91
SALE_51130,ORD_11130,28-09-2024,CUST_2195,PROD_1021,SEL_510,PAY_CC,,ST_DEL,4,764.49,3057.96,152.9,0,2905.06
SALE_51131,ORD_11131,18-11-2024,CUST_2154,PROD_1027,SEL_504,PAY_DC,COUP_FREESHIP,ST_DEL,1,6639.17,6639.17,331.96,0,6307.21
SALE_51132,ORD_11132,21-01-2025,CUST_2279,PROD_1016,SEL_505,PAY_UPI,COUP_FIRST100,ST_DEL,1,2069.31,2069.31,310.4,0,1758.91
SALE_51133,ORD_11133,25-08-2024,CUST_2229,PROD_1011,SEL_504,PAY_AJIO_WALLET,COUP_TRENDS30,ST_DEL,1,1899.24,1899.24,,0,1899.24
SALE_51134,ORD_11134,09-04-2024,CUST_2178,PROD_1023,SEL_507,PAY_AJIO_WALLET,COUP_FIRST100,ST_PEN,1,1079.28,1079.28,161.89,49,966.39
SALE_51135,ORD_11135,02-04-2025,CUST_2121,PROD_1001,SEL_505,PAY_DC,COUP_FESTIVE25,ST_DEL,1,6879.14,6879.14,1719.79,0,5159.35
SALE_51136,ORD_11136,14-08-2024,CUST_2166,PROD_1009,SEL_511,PAY_DC,COUP_TRENDS30,ST_DEL,1,3949.21,3949.21,1184.76,0,2764.45
SALE_51137,ORD_11137,24-01-2024,CUST_2028,PROD_1009,SEL_508,PAY_AJIO_WALLET,COUP_FIRST100,ST_DEL,1,3949.21,3949.21,592.38,0,3356.83
SALE_51138,ORD_11138,16-11-2024,CUST_2114,PROD_1019,SEL_515,PAY_CC,COUP_FESTIVE25,ST_DEL,3,1339.33,4017.99,1004.5,0,3013.49
SALE_51139,ORD_11139,01-11-2024,CUST_2169,PROD_1005,SEL_510,PAY_NB,COUP_NONE,ST_RET,1,444.11,444.11,0,49,493.11
SALE_51140,ORD_11140,22-09-2024,CUST_2171,PROD_1030,SEL_506,PAY_NB,COUP_NONE,ST_SHP,1,3239.19,3239.19,0,0,3239.19
SALE_51141,ORD_11141,27-04-2024,CUST_2102,PROD_1006,SEL_514,PAY_NB,COUP_TRENDS30,ST_CAN,2,909.3,1818.6,,0,1818.6
SALE_51142,ORD_11142,01-07-2024,CUST_2192,PROD_1011,SEL_507,PAY_CC,COUP_FESTIVE25,ST_SHP,2,1899.24,3798.48,949.62,0,2848.86
SALE_51143,ORD_11143,24-05-2024,CUST_2270,PROD_1004,SEL_509,PAY_COD,,ST_DEL,1,3479.13,3479.13,1043.74,0,2435.39
SALE_51144,ORD_11144,07-12-2024,CUST_2127,PROD_1002,SEL_505,PAY_AJIO_WALLET,COUP_NONE,ST_CAN,1,1199.2,1199.2,0,0,1199.2
SALE_51145,ORD_11145,26-12-2024,CUST_2139,PROD_1028,SEL_502,PAY_UPI,COUP_NONE,ST_DEL,1,1078.17,1078.17,0,0,1078.17
SALE_51146,ORD_11146,19-07-2024,CUST_2278,PROD_1020,SEL_515,PAY_CC,COUP_NONE,ST_SHP,2,703.12,1406.24,0,0,1406.24
SALE_51147,ORD_11147,06-03-2024,CUST_2160,PROD_1026,SEL_506,PAY_COD,COUP_FESTIVE25,ST_SHP,1,5119.36,5119.36,1279.84,,3839.52
SALE_51148,ORD_11148,08-07-2024,CUST_2052,PROD_1009,SEL_511,PAY_NB,COUP_TRENDS30,ST_DEL,1,3949.21,3949.21,1184.76,0,2764.45
SALE_51149,ORD_11149,30-09-2024,CUST_2209,PROD_1018,SEL_505,PAY_COD,COUP_AJIO20,ST_RET,1,5199.35,5199.35,1039.87,0,4159.48
SALE_51150,ORD_11150,31-12-2024,CUST_2009,PROD_1016,SEL_512,PAY_COD,COUP_AJIO20,ST_PEN,1,2069.31,2069.31,413.86,0,1655.45
SALE_51151,ORD_11151,15-10-2024,CUST_2296,PROD_1001,SEL_507,PAY_CC,COUP_TRENDS30,ST_DEL,1,6879.14,6879.14,2063.74,0,4815.4
SALE_51152,ORD_11152,27-03-2024,CUST_2171,PROD_1005,SEL_513,PAY_AJIO_WALLET,COUP_NONE,ST_DEL,2,444.11,888.22,0,49,937.22
SALE_51153,ORD_11153,30-08-2024,CUST_2251,PROD_1019,SEL_504,PAY_UPI,COUP_FIRST100,ST_DEL,2,1339.33,2678.66,401.8,0,2276.86
SALE_51154,ORD_11154,06-08-2024,CUST_2291,PROD_1025,SEL_504,PAY_UPI,COUP_TRENDS30,ST_DEL,2,818.37,1636.74,0,,1636.74
SALE_51155,ORD_11155,01-03-2024,CUST_2019,PROD_1011,SEL_512,PAY_NB,COUP_FESTIVE25,ST_DEL,1,1899.24,1899.24,0,0,1899.24
SALE_51156,ORD_11156,29-11-2024,CUST_2288,PROD_1026,SEL_508,PAY_NB,COUP_TRENDS30,ST_DEL,1,5119.36,5119.36,1535.81,0,3583.55
SALE_51157,ORD_11157,23-02-2024,CUST_2248,PROD_1017,SEL_509,PAY_AJIO_WALLET,COUP_FREESHIP,ST_DEL,1,2174.13,2174.13,108.71,0,2065.42
SALE_51158,ORD_11158,03-03-2024,CUST_2193,PROD_1005,SEL_513,PAY_UPI,COUP_FIRST100,ST_DEL,1,444.11,444.11,0,49,493.11
SALE_51159,ORD_11159,25-09-2024,CUST_2059,PROD_1002,SEL_515,PAY_COD,,ST_DEL,1,1199.2,1199.2,0,0,1199.2
SALE_51160,ORD_11160,30-05-2024,CUST_2281,PROD_1014,SEL_507,PAY_UPI,COUP_AJIO20,ST_DEL,1,1119.44,1119.44,0,0,1119.44
SALE_51161,ORD_11161,13-03-2024,CUST_2166,PROD_1020,SEL_515,PAY_DC,COUP_FESTIVE25,ST_SHP,1,703.12,703.12,0,49,752.12
SALE_51162,ORD_11162,05-08-2024,CUST_2105,PROD_1026,SEL_510,PAY_AJIO_WALLET,COUP_AJIO20,ST_DEL,1,5119.36,5119.36,,0,4095.49
SALE_51163,ORD_11163,01-01-2025,CUST_2170,PROD_1030,SEL_512,PAY_AJIO_WALLET,COUP_FIRST100,ST_DEL,1,3239.19,3239.19,485.88,0,2753.31
SALE_51164,ORD_11164,01-03-2024,CUST_2214,PROD_1006,SEL_503,PAY_COD,COUP_NONE,ST_EXC,2,909.3,1818.6,0,0,1818.6
SALE_51165,ORD_11165,02-01-2024,CUST_2103,PROD_1023,SEL_502,PAY_NB,COUP_TRENDS30,ST_DEL,1,1079.28,1079.28,0,0,1079.28
